time,temp0,hum0,cpt0,temp1,hum1,cpt1,temp2,hum2,cpt2,temp3,hum3,cpt3,temp4,hum4,cpt4,temp5,hum5,cpt5,temp6,hum6,cpt6,temp7,hum7,cpt7,temp8,hum8,cpt8,temp9,hum9,cpt9,targ0,meas0,temp_start0,temp_end0,open0,timeout0,cpt0,targ1,meas1,temp_start1,temp_end1,open1,timeout1,cpt1,targ2,meas2,temp_start2,temp_end2,open2,timeout2,cpt2,targ3,meas3,temp_start3,temp_end3,open3,timeout3,cpt3,targ4,meas4,temp_start4,temp_end4,open4,timeout4,cpt4
31_10_3_52_10,0,0,0,20.90,44.40,32737,19.90,56.70,32746,0,0,0,18.90,56.40,30957,19.50,52.70,32740,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.05,20.05,C,0,0,17.90,19.90,20.05,20.18,C,1,0,21.20,0.00,20.05,22.68,C,5781,381,18.10,18.90,20.05,64.10,C,359,0,20.20,19.50,20.05,64.10,O,1,0
31_10_3_52_41,0,0,0,20.80,44.30,32775,19.80,56.60,32772,0,0,0,18.90,56.40,30957,19.50,52.90,32783,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,2,0,17.90,19.80,20.11,20.24,C,4,0,21.20,0.00,20.11,22.62,C,5791,391,18.10,18.90,20.11,64.10,C,369,0,20.20,19.60,20.11,64.10,O,1,0
31_10_3_53_11,0,0,0,20.80,44.30,32775,19.80,56.60,32772,0,0,0,18.90,56.40,30957,19.50,52.60,32808,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.18,C,13,0,17.90,19.80,20.11,20.24,C,15,0,21.20,0.00,20.11,22.68,C,5802,402,18.10,18.90,20.11,64.10,C,380,0,20.20,19.50,20.11,64.10,O,0,0
31_10_3_53_41,0,0,0,20.80,44.30,32775,19.80,56.60,32772,0,0,0,18.90,56.40,30957,19.50,53.00,32833,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.24,20.24,C,24,0,17.90,19.80,20.24,20.24,C,26,0,21.20,0.00,20.24,22.62,C,5812,412,18.10,18.90,20.24,64.10,C,390,0,20.20,19.50,20.24,64.10,O,1,0
31_10_3_54_11,0,0,0,20.90,44.40,32873,19.90,56.70,32860,0,0,0,18.90,56.40,30957,19.50,52.60,32866,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.30,20.30,C,2,0,17.90,19.90,20.30,20.24,C,0,0,21.20,0.00,20.30,22.68,C,5822,422,18.10,18.90,20.30,64.10,C,400,0,20.20,19.50,20.30,64.10,O,0,0
31_10_3_54_42,0,0,0,21.00,44.50,32921,19.80,56.60,32929,0,0,0,18.90,56.40,30957,19.50,52.60,32915,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.30,20.30,C,0,0,17.90,19.80,20.30,20.24,C,1,0,21.20,0.00,20.30,22.68,C,5830,430,18.10,18.90,20.30,64.10,C,408,0,20.20,19.50,20.30,64.10,O,0,0
31_10_3_55_12,0,0,0,20.90,44.40,32978,19.90,56.70,32988,0,0,0,18.90,56.40,30957,19.50,52.50,32993,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.36,20.43,C,1,0,17.90,19.90,20.36,20.18,C,1,0,21.20,0.00,20.36,22.68,C,5838,438,18.10,18.90,20.36,64.10,C,416,0,20.20,19.50,20.36,64.10,O,0,0
31_10_3_55_43,0,0,0,20.80,44.30,33018,19.90,56.70,33024,0,0,0,18.90,56.40,30957,19.60,52.60,33042,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.43,20.43,C,6,0,17.90,19.90,20.43,20.18,C,5,0,21.20,0.00,20.43,22.68,C,5847,447,18.10,18.90,20.43,64.10,C,424,0,20.20,19.60,20.43,64.10,O,1,0
31_10_3_56_13,0,0,0,20.80,44.30,33106,19.90,56.70,33098,0,0,0,18.90,56.40,30957,19.50,52.70,33112,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.43,20.49,C,1,0,17.90,19.90,20.43,20.18,C,1,0,21.20,0.00,20.43,22.68,C,5854,454,18.10,18.90,20.43,64.10,C,432,0,20.20,19.30,20.43,64.10,O,1,0
31_10_3_56_43,0,0,0,20.80,44.30,33164,19.60,56.40,33160,0,0,0,18.90,56.40,30957,19.50,52.40,33159,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.49,20.49,C,1,0,17.90,19.60,20.49,20.18,C,0,0,21.20,0.00,20.49,22.68,C,5862,462,18.10,18.90,20.49,64.10,C,440,0,20.20,19.50,20.49,64.10,O,1,0
31_10_3_57_13,0,0,0,20.80,44.30,33198,19.90,56.70,33226,0,0,0,18.90,56.40,30957,19.50,52.40,33220,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.43,20.43,C,2,0,17.90,19.80,20.43,20.18,C,1,0,21.20,0.00,20.43,22.68,C,5870,470,18.10,18.90,20.43,64.10,C,448,0,20.20,19.60,20.43,64.10,O,2,0
31_10_3_57_44,0,0,0,20.80,44.30,33198,19.80,56.60,33262,0,0,0,18.90,56.40,30957,19.60,52.60,33260,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.36,20.36,C,12,0,17.90,19.80,20.36,20.24,C,1,0,21.20,0.00,20.36,22.68,C,5880,480,18.10,18.90,20.36,64.10,C,458,0,20.20,19.60,20.36,64.10,O,1,0
31_10_3_58_14,0,0,0,20.90,44.40,33289,19.80,56.60,33262,0,0,0,18.90,56.40,30957,19.60,53.00,33288,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.30,20.30,C,22,0,17.90,19.80,20.30,20.24,C,11,0,21.20,0.00,20.30,22.68,C,5890,490,18.10,18.90,20.30,64.10,C,468,0,20.20,19.70,20.30,64.10,O,2,0
31_10_3_58_44,0,0,0,20.70,44.20,33323,19.80,56.60,33262,0,0,0,18.90,56.40,30957,19.80,52.60,33313,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.30,20.24,C,0,0,17.90,19.80,20.30,20.18,C,21,0,21.20,0.00,20.30,22.68,C,5900,500,18.10,18.90,20.30,64.10,C,478,0,20.20,19.80,20.30,64.10,O,0,0
31_10_3_59_14,0,0,0,20.80,44.30,33360,19.80,56.50,33366,0,0,0,18.90,56.40,30957,19.60,52.60,33369,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.18,20.18,C,1,0,17.90,19.80,20.18,20.18,C,0,0,21.20,0.00,20.18,22.68,C,5909,509,18.10,18.90,20.18,64.10,C,487,0,20.20,19.60,20.18,64.10,O,0,0
31_10_3_59_44,0,0,0,20.80,44.30,33433,19.80,56.50,33422,0,0,0,18.90,56.40,30957,19.50,52.50,33427,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.18,20.18,C,0,0,17.90,19.80,20.18,20.62,C,1,0,21.20,0.00,20.18,22.68,C,5917,517,18.10,18.90,20.18,64.10,C,494,0,20.20,19.50,20.18,64.10,O,0,0
31_10_4_0_15,0,0,0,20.80,44.30,33482,19.80,56.50,33488,0,0,0,18.90,56.40,30957,19.60,52.70,33496,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,0,0,17.90,19.80,20.11,20.18,C,0,0,21.20,0.00,20.11,22.68,C,5924,524,18.10,18.90,20.11,64.10,C,502,0,20.20,19.60,20.11,64.10,O,1,0
31_10_4_0_45,0,0,0,20.80,44.30,33482,19.80,56.50,33532,0,0,0,18.90,56.40,30957,19.60,52.70,33523,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.18,20.18,C,10,0,17.90,19.70,20.18,20.18,C,1,0,21.20,0.00,20.18,22.68,C,5934,534,18.10,18.90,20.18,64.10,C,512,0,20.20,19.60,20.18,64.10,O,0,0
31_10_4_1_15,0,0,0,20.80,44.30,33584,19.80,56.50,33579,0,0,0,18.90,56.40,30957,19.60,52.70,33591,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.18,20.18,C,2,0,17.90,19.80,20.18,20.24,C,0,0,21.20,0.00,20.18,22.68,C,5942,542,18.10,18.90,20.18,64.10,C,520,0,20.20,19.60,20.18,64.10,O,1,0
31_10_4_1_46,0,0,0,20.80,44.30,33619,19.90,56.60,33643,0,0,0,18.90,56.40,30957,19.30,52.70,33639,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.18,20.18,C,4,0,17.90,19.90,20.18,20.18,C,0,0,21.20,0.00,20.18,22.68,C,5951,551,18.10,18.90,20.18,64.10,C,528,0,20.20,19.30,20.18,64.10,O,0,0
31_10_4_2_16,0,0,0,20.80,44.30,33619,19.80,56.50,33683,0,0,0,18.90,56.40,30957,19.60,53.00,33686,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,13,0,17.90,19.80,20.11,20.18,C,1,0,21.20,0.00,20.11,22.68,C,5960,560,18.10,18.90,20.11,64.10,C,538,0,20.20,19.60,20.11,64.10,O,0,0
31_10_4_2_46,0,0,0,20.80,44.30,33619,19.90,56.60,33712,0,0,0,18.90,56.40,30957,19.60,52.90,33711,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,24,0,17.90,19.90,20.11,20.24,C,0,0,21.20,0.00,20.11,22.68,C,5970,570,18.10,18.90,20.11,64.10,C,548,0,20.20,19.60,20.11,64.10,O,0,0
31_10_4_3_16,0,0,0,20.80,44.30,33742,19.90,56.60,33712,0,0,0,18.90,56.40,30957,19.60,52.60,33750,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,1,0,17.90,19.90,20.11,20.24,C,10,0,21.20,0.00,20.11,22.68,C,5980,580,18.10,18.90,20.11,64.10,C,558,0,20.20,19.60,20.11,64.10,O,1,0
31_10_4_3_47,0,0,0,20.80,44.40,33801,19.90,56.60,33712,0,0,0,18.90,56.40,30957,19.60,52.50,33799,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.18,C,0,0,17.90,19.90,20.11,20.18,C,19,0,21.20,0.00,20.11,22.68,C,5989,589,18.10,18.90,20.11,64.10,C,566,0,20.20,19.60,20.11,64.10,O,0,0
31_10_4_4_17,0,0,0,20.80,44.30,33843,19.80,56.50,33848,0,0,0,18.90,56.40,30957,19.60,52.90,33854,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.18,20.18,C,0,0,17.90,19.80,20.18,20.18,C,1,0,21.20,0.00,20.18,22.68,C,5997,597,18.10,18.90,20.18,64.10,C,575,0,20.20,19.60,20.18,64.10,O,0,0
31_10_4_4_47,0,0,0,20.80,44.30,33907,19.80,56.50,33913,0,0,0,18.90,56.40,30957,19.60,52.70,33918,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,1,0,17.90,19.80,20.11,20.18,C,1,0,21.20,0.00,20.11,22.68,O,6004,604,18.10,18.90,20.11,64.10,C,582,0,20.20,19.60,20.11,64.10,O,0,0
31_10_4_5_17,0,0,0,20.80,44.30,33923,19.80,56.50,33958,0,0,0,18.90,56.40,30957,19.60,52.70,33960,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,8,0,17.90,19.80,20.11,20.18,C,0,0,21.20,0.00,20.11,22.68,O,6014,614,18.10,18.90,20.11,64.10,C,592,0,20.20,19.60,20.11,64.10,O,2,0
31_10_4_5_47,0,0,0,20.80,44.30,34000,19.80,56.50,33970,0,0,0,18.90,56.40,30957,19.40,52.60,34010,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,1,0,17.90,19.80,20.11,20.18,C,6,0,21.20,0.00,20.05,22.68,O,6022,622,18.10,18.90,20.05,64.10,C,600,0,20.20,19.40,20.05,64.10,O,0,0
31_10_4_6_18,0,0,0,20.80,44.30,34053,19.80,56.50,34068,0,0,0,18.90,56.40,30957,19.70,52.60,34072,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,1,0,17.90,19.80,20.11,20.18,C,0,0,21.20,0.00,20.11,22.68,O,6030,630,18.10,18.90,20.11,64.10,C,608,8,20.20,19.40,20.11,64.10,O,1,0
31_10_4_6_48,0,0,0,20.80,44.30,34053,19.80,56.60,34121,0,0,0,18.90,56.40,30957,19.40,52.30,34112,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,10,0,17.90,19.80,20.11,20.18,C,1,0,21.20,0.00,20.11,22.68,O,6039,639,18.10,18.90,20.11,64.10,C,617,17,20.20,19.40,20.11,64.10,O,0,0
31_10_4_7_18,0,0,0,20.80,44.30,34053,19.80,56.50,34163,0,0,0,18.90,56.40,30957,19.60,53.00,34165,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.05,20.05,C,19,0,17.90,19.80,20.05,20.18,C,0,0,21.20,0.00,20.05,22.68,O,6048,648,18.10,18.90,20.05,64.10,C,626,26,20.20,19.60,20.05,64.10,O,1,0
31_10_4_7_49,0,0,0,20.80,44.30,34208,20.00,56.70,34200,0,0,0,18.90,56.40,30957,19.60,52.60,34199,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.05,20.11,C,0,0,17.90,19.80,20.11,20.24,C,4,0,21.20,0.00,20.11,22.68,O,6057,657,18.10,18.90,20.11,64.10,C,635,35,20.20,19.60,20.11,64.10,O,2,0
31_10_4_8_19,0,0,0,20.80,44.30,34242,20.00,56.70,34200,0,0,0,18.90,56.40,30957,19.30,52.40,34243,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,0,0,17.90,20.00,20.11,20.18,C,9,0,21.20,0.00,20.11,22.68,O,6067,667,18.10,18.90,20.11,64.10,C,645,45,20.20,19.80,20.11,64.10,O,1,0
31_10_4_8_49,0,0,0,20.80,44.30,34275,20.00,56.70,34200,0,0,0,18.90,56.40,30957,19.60,52.40,34281,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,2,0,17.90,20.00,20.11,20.18,C,19,0,21.20,0.00,20.11,22.68,O,6077,677,18.10,18.90,20.11,64.10,C,655,55,20.20,19.60,20.11,64.10,O,0,0
31_10_4_9_20,0,0,0,20.80,44.30,34323,19.80,56.50,34326,0,0,0,18.90,56.40,30957,19.60,52.80,34322,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.05,20.05,C,0,0,17.90,19.80,20.05,20.18,C,2,0,21.20,0.00,20.05,22.68,O,6086,686,18.10,18.90,20.05,64.10,C,664,64,20.20,19.60,20.05,64.10,O,1,0
31_10_4_9_50,0,0,0,20.80,44.30,34366,19.80,56.50,34368,0,0,0,18.90,56.40,30957,19.60,53.10,34375,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.49,20.05,C,1,0,17.90,19.80,20.49,20.18,C,1,0,21.20,0.00,20.49,22.68,O,6095,695,18.10,18.90,20.05,64.10,C,672,72,20.20,19.60,20.05,64.10,O,0,0
31_10_4_10_20,0,0,0,20.80,44.30,34413,19.80,56.50,34397,0,0,0,18.90,56.40,30957,19.60,52.90,34414,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.05,20.05,C,2,0,17.90,19.80,20.05,20.18,C,2,0,21.20,0.00,20.05,22.68,O,6104,704,18.10,18.90,20.05,64.10,C,682,82,20.20,19.80,20.05,64.10,O,1,0
31_10_4_10_51,0,0,0,20.80,44.30,34439,20.00,56.70,34454,0,0,0,18.90,56.40,30957,19.60,52.70,34459,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.05,20.11,C,3,0,17.90,20.00,20.05,20.18,C,1,0,21.20,0.00,20.05,22.68,O,6113,713,18.10,18.90,20.05,64.10,C,691,91,20.20,19.60,20.05,64.10,O,0,0
31_10_4_11_21,0,0,0,20.80,44.30,34439,19.80,56.50,34503,0,0,0,18.90,56.40,30957,19.70,52.70,34504,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,12,0,17.90,19.80,20.11,20.18,C,0,0,21.20,0.00,20.11,22.68,O,6122,722,18.10,18.90,20.11,64.10,C,700,100,20.20,19.70,20.11,64.10,O,1,0
31_10_4_11_51,0,0,0,20.80,44.30,34544,19.80,56.50,34545,0,0,0,18.90,56.40,30957,19.60,52.80,34542,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.18,20.18,C,0,0,17.90,19.80,20.18,20.18,C,0,0,21.20,0.00,20.18,22.68,O,6132,732,18.10,18.90,20.18,64.10,C,709,109,20.20,19.60,20.18,64.10,O,2,0
31_10_4_12_21,0,0,0,20.80,44.30,34588,19.80,56.50,34592,0,0,0,18.90,56.40,30957,19.60,52.60,34601,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.24,20.24,C,4,0,17.90,19.80,20.24,20.18,C,4,0,21.20,0.00,20.24,22.68,O,6140,740,18.10,18.90,20.24,64.10,C,718,118,20.20,19.60,20.24,64.10,O,2,0
31_10_4_12_52,0,0,0,20.80,44.30,34626,19.80,56.50,34592,0,0,0,18.90,56.40,30957,19.40,52.80,34634,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.30,20.30,C,2,0,17.90,19.80,20.30,20.24,C,14,0,21.20,0.00,20.30,22.68,O,6150,750,18.10,18.90,20.30,64.10,C,728,128,20.20,19.40,20.30,63.85,O,0,0
31_10_4_13_22,0,0,0,20.80,44.30,34663,19.80,56.50,34592,0,0,0,18.90,56.40,30957,19.40,52.60,34661,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.36,20.43,C,0,0,17.90,19.80,20.36,20.24,C,24,0,21.20,0.00,20.36,22.68,O,6160,760,18.10,18.90,20.36,64.10,C,738,138,20.20,19.40,20.36,64.10,O,1,0
31_10_4_13_52,0,0,0,20.80,44.30,34690,19.80,56.50,34592,0,0,0,18.90,56.40,30957,19.60,53.10,34698,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.43,20.43,C,1,0,17.90,19.80,20.43,20.24,C,34,0,21.20,0.00,20.43,22.68,O,6170,770,18.10,18.90,20.43,64.10,C,748,148,20.20,19.60,20.43,64.10,O,0,0
31_10_4_14_22,0,0,0,20.80,44.30,34729,19.80,56.50,34720,0,0,0,18.90,56.40,30957,19.60,53.00,34723,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.43,20.43,C,2,0,17.90,19.80,20.43,20.18,C,2,0,21.20,0.00,20.43,22.68,O,6180,780,18.10,18.90,20.43,64.10,C,758,158,20.20,19.60,20.43,64.10,O,1,0
31_10_4_14_53,0,0,0,20.80,44.30,34747,19.80,56.50,34754,0,0,0,18.90,56.40,30957,19.70,52.90,34776,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.49,20.49,C,6,0,17.90,19.80,20.49,20.18,C,6,0,21.20,0.00,20.49,22.68,O,6189,789,18.10,18.90,20.49,64.10,C,767,167,20.20,19.70,20.49,64.10,O,0,0
31_10_4_15_23,0,0,0,20.80,44.40,34792,19.70,56.50,34816,0,0,0,18.90,56.40,30957,19.70,53.10,34809,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.49,20.49,C,3,0,17.90,19.80,20.49,20.18,C,1,0,21.20,0.00,20.49,22.68,O,6198,798,18.10,18.90,20.49,64.10,C,776,176,20.20,19.70,20.49,64.10,O,0,0
31_10_4_15_53,0,0,0,20.80,44.40,34792,19.80,56.60,34845,0,0,0,18.90,56.40,30957,19.50,52.90,34850,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.43,20.43,C,13,0,17.90,19.80,20.43,20.18,C,0,0,21.20,0.00,20.43,22.75,O,6208,808,18.10,18.90,20.43,64.10,C,786,186,20.20,19.60,20.43,64.10,O,2,0
31_10_4_16_23,0,0,0,20.80,44.30,34888,19.80,56.60,34891,0,0,0,18.90,56.40,30957,19.60,53.10,34887,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.30,20.30,C,1,0,17.90,19.80,20.30,20.18,C,0,0,21.20,0.00,20.30,22.75,O,6217,817,18.10,18.90,20.30,64.10,C,795,195,20.20,19.60,20.30,64.10,O,0,0
31_10_4_16_53,0,0,0,20.80,44.40,34941,19.80,56.60,34937,0,0,0,18.90,56.40,30957,19.60,53.10,34940,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.30,20.30,C,1,0,17.90,19.80,20.30,20.18,C,0,0,21.20,0.00,20.30,22.68,O,6226,826,18.10,18.90,20.30,64.10,C,804,204,20.20,19.60,20.30,64.10,O,0,0
31_10_4_17_24,0,0,0,20.80,44.30,34969,19.80,56.60,34951,0,0,0,19.00,56.90,34950,19.60,53.10,34966,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.24,20.24,C,0,0,17.90,19.80,20.24,20.18,C,6,0,21.20,0.00,20.24,22.68,O,6237,837,18.10,19.00,20.24,64.10,C,6,0,20.20,19.60,20.24,64.10,O,0,0
31_10_4_17_54,0,0,0,20.80,44.30,35029,19.80,56.60,35037,0,0,0,18.90,56.80,35021,19.30,52.90,35035,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.18,20.18,C,0,0,17.90,19.80,20.18,20.18,C,1,0,21.20,0.00,20.18,22.75,O,6244,844,18.10,18.90,20.18,64.10,C,1,0,20.20,19.60,20.18,64.10,O,1,0
31_10_4_18_24,0,0,0,20.70,44.20,35072,19.80,56.60,35045,0,0,0,18.90,56.80,35081,19.50,53.00,35080,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.18,20.18,C,2,0,17.90,19.80,20.18,20.18,C,5,0,21.20,0.00,20.18,22.75,O,6253,853,18.10,18.90,20.18,64.10,C,2,0,20.20,19.50,20.18,64.10,O,1,0
31_10_4_18_54,0,0,0,20.70,44.30,35112,19.80,56.60,35045,0,0,0,18.90,56.70,35108,19.40,53.00,35117,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.18,20.18,C,0,0,17.90,19.80,20.18,20.18,C,15,0,21.20,0.00,20.18,22.75,O,6263,863,18.10,18.90,20.18,64.10,C,0,0,20.20,19.40,20.18,64.10,O,0,0
31_10_4_19_25,0,0,0,20.80,44.40,35129,19.80,56.60,35045,0,0,0,19.00,56.80,35137,19.60,53.00,35139,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,5,0,17.90,19.80,20.11,20.24,C,26,0,21.20,0.00,20.11,22.75,O,6274,874,18.10,19.00,20.11,64.10,C,2,0,20.20,19.60,20.11,64.10,O,0,0
31_10_4_19_55,0,0,0,20.80,44.40,35129,19.70,56.60,35167,0,0,0,19.00,56.90,35148,19.50,52.60,35171,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,15,0,17.90,19.70,20.11,20.24,C,0,0,21.20,0.00,20.11,22.75,O,6284,884,18.10,19.00,20.11,64.10,C,6,0,20.20,19.50,20.11,64.10,O,0,0
31_10_4_20_25,0,0,0,20.80,44.40,35129,19.80,56.70,35200,0,0,0,19.00,56.90,35148,19.50,53.00,35205,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,25,0,17.90,19.80,20.11,20.24,C,2,0,21.20,0.00,20.11,22.75,O,6294,894,18.10,19.00,20.11,64.10,C,16,0,20.20,19.50,20.11,64.10,O,1,0
31_10_4_20_56,0,0,0,20.70,44.20,35243,19.70,56.60,35249,0,0,0,19.00,56.90,35148,19.50,53.00,35254,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,2,0,17.90,19.70,20.11,20.18,C,0,0,21.20,0.00,20.11,22.75,O,6303,903,18.10,19.00,20.11,64.10,C,24,0,20.20,19.50,20.11,64.10,O,1,0
31_10_4_21_26,0,0,0,20.80,44.30,35294,19.80,56.70,35312,0,0,0,19.00,56.90,35148,19.50,53.00,35308,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,2,0,17.90,19.80,20.11,20.24,C,0,0,21.20,0.00,20.11,22.68,O,6311,911,18.10,19.00,20.11,64.10,C,32,0,20.20,19.50,20.11,64.10,O,0,0
31_10_4_21_56,0,0,0,20.80,44.30,35320,19.80,56.70,35340,0,0,0,18.90,56.70,35353,19.60,53.20,35356,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.05,20.11,C,6,0,17.90,19.80,20.05,20.18,C,3,0,21.20,0.00,20.05,22.68,O,6320,920,18.10,18.90,20.05,64.10,C,1,0,20.20,19.50,20.05,64.10,O,2,0
31_10_4_22_26,0,0,0,20.60,44.20,35398,19.80,56.70,35397,0,0,0,18.90,56.70,35353,19.50,53.00,35391,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.60,20.11,20.11,C,4,0,17.90,19.80,20.11,20.18,C,2,0,21.20,0.00,20.11,22.75,O,6329,929,18.10,18.90,20.11,64.10,C,10,0,20.20,19.50,20.11,64.10,O,0,0
31_10_4_22_57,0,0,0,20.60,44.20,35434,19.80,56.80,35433,0,0,0,18.90,56.36,35411,19.30,52.90,35437,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.60,20.11,20.11,C,0,0,17.90,19.80,20.11,20.18,C,1,0,21.20,0.00,20.11,22.68,O,6339,939,18.10,18.90,20.11,64.10,C,6,0,20.20,19.60,20.11,64.10,O,2,0
31_10_4_23_27,0,0,0,20.80,44.30,35455,20.00,56.90,35441,0,0,0,19.00,56.80,35449,19.50,53.10,35460,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,2,0,17.90,20.00,20.11,20.18,C,10,0,21.20,0.00,20.11,22.75,O,6350,950,18.10,19.00,20.11,64.10,C,5,0,20.20,19.50,20.11,64.10,O,0,0
31_10_4_23_57,0,0,0,20.80,44.30,35455,20.00,56.90,35441,0,0,0,19.00,56.70,35475,19.80,53.20,35478,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,19.86,20.11,C,13,0,17.90,20.00,19.86,20.18,C,21,0,21.20,0.00,19.86,22.68,O,6361,961,18.10,19.00,19.86,64.10,C,16,0,20.20,19.50,19.86,64.10,O,2,0
31_10_4_24_28,0,0,0,20.80,44.30,35455,20.00,56.90,35441,0,0,0,19.00,56.70,35475,19.50,53.00,35502,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,24,0,17.90,20.00,20.11,20.18,C,32,0,21.20,0.00,20.11,22.75,O,6372,972,18.10,19.00,20.11,64.10,C,10,0,20.20,19.50,20.11,64.10,O,0,0
31_10_4_24_59,0,0,0,20.80,44.30,35455,19.80,56.80,35548,0,0,0,19.00,56.70,35475,19.60,53.00,35550,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.05,20.05,C,33,0,17.90,19.80,20.05,20.18,C,0,0,21.20,0.00,20.05,22.68,O,6381,981,18.10,19.00,20.05,64.10,C,19,0,20.20,19.50,20.05,64.10,O,1,0
31_10_4_25_29,0,0,0,20.80,44.30,35455,19.80,56.90,35571,0,0,0,19.00,56.70,35475,19.80,53.10,35578,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.18,20.18,C,43,0,17.90,19.80,20.18,20.24,C,1,0,21.20,0.00,20.18,23.37,O,6391,991,18.10,19.00,20.18,64.10,C,29,0,20.20,19.80,20.18,64.10,O,0,0
31_10_4_25_59,0,0,0,20.80,44.30,35455,19.80,56.80,35614,0,0,0,19.00,56.70,35475,19.50,53.00,35616,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,53,0,17.90,19.80,20.11,20.18,C,0,0,21.20,0.00,20.11,22.75,O,6401,1001,18.10,19.00,20.11,64.10,C,39,0,20.20,19.50,20.11,64.10,O,0,0
